x1,x2,x2_,a1,a2,x1_,x2_,x2__,r,d
-0.51712054,-0.00229576115,-0.00229576115,0.0,0.0,-0.5227607,-0.002820053,-0.002820053,0.0,0.0
-0.5227607,-0.002820053,-0.002820053,1.0,1.0,-0.52740705,-0.0023231958,-0.0023231958,0.0,0.0
-0.52740705,-0.0023231958,-0.0023231958,0.0,0.0,-0.5330249,-0.0028089152,-0.0028089152,0.0,0.0
-0.5330249,-0.0028089152,-0.0028089152,0.5,0.5,-0.538572,-0.002773572,-0.002773572,0.0,0.0
-0.538572,-0.002773572,-0.002773572,1.0,1.0,-0.5430069,-0.002217441,-0.002217441,0.0,0.0
-0.5430069,-0.002217441,-0.002217441,1.0,1.0,-0.5462963,-0.0016447018,-0.0016447018,0.0,0.0
-0.5462963,-0.0016447018,-0.0016447018,1.0,1.0,-0.5484156,-0.0010596517,-0.0010596517,0.0,0.0
-0.5484156,-0.0010596517,-0.0010596517,0.5,0.5,-0.55034894,-0.0009666746,-0.0009666746,0.0,0.0
-0.55034894,-0.0009666746,-0.0009666746,0.0,0.0,-0.5530819,-0.001366469,-0.001366469,0.0,0.0
-0.5530819,-0.001366469,-0.001366469,0.5,0.5,-0.555594,-0.00125605135,-0.00125605135,0.0,0.0
-0.555594,-0.00125605135,-0.00125605135,0.5,0.5,-0.5578665,-0.00113625335,-0.00113625335,0.0,0.0
-0.5578665,-0.00113625335,-0.00113625335,0.5,0.5,-0.55988246,-0.0010079755,-0.0010079755,0.0,0.0
-0.55988246,-0.0010079755,-0.0010079755,0.0,0.0,-0.56262684,-0.0013721803,-0.0013721803,0.0,0.0
-0.56262684,-0.0013721803,-0.0013721803,1.0,1.0,-0.56407917,-0.00072615925,-0.00072615925,0.0,0.0
-0.56407917,-0.00072615925,-0.00072615925,1.0,1.0,-0.5642286,-7.473074e-05,-7.473074e-05,0.0,0.0
-0.5642286,-7.473074e-05,-7.473074e-05,1.0,1.0,-0.5630741,0.0005772541,0.0005772541,0.0,0.0
-0.5630741,0.0005772541,0.0005772541,1.0,1.0,-0.56062424,0.00122494075,0.00122494075,0.0,0.0
-0.56062424,0.00122494075,0.00122494075,0.5,0.5,-0.5578972,0.00136350085,0.00136350085,0.0,0.0
-0.5578972,0.00136350085,0.00136350085,1.0,1.0,-0.5539134,0.00199189315,0.00199189315,0.0,0.0
-0.5539134,0.00199189315,0.00199189315,0.0,0.0,-0.5507026,0.0016054165,0.0016054165,0.0,0.0
-0.5507026,0.0016054165,0.0016054165,0.0,0.0,-0.5482887,0.0012069439,0.0012069439,0.0,0.0
-0.5482887,0.0012069439,0.0012069439,0.0,0.0,-0.5466898,0.0007994465,0.0007994465,0.0,0.0
-0.5466898,0.0007994465,0.0007994465,0.5,0.5,-0.5449179,0.0008859686,0.0008859686,0.0,0.0
-0.5449179,0.0008859686,0.0008859686,1.0,1.0,-0.54198617,0.00146586075,0.00146586075,0.0,0.0
-0.54198617,0.00146586075,0.00146586075,1.0,1.0,-0.5379166,0.0020347785,0.0020347785,0.0,0.0
-0.5379166,0.0020347785,0.0020347785,0.5,0.5,-0.5337397,0.00208845385,0.00208845385,0.0,0.0
-0.5337397,0.00208845385,0.00208845385,0.0,0.0,-0.53048676,0.0016264764,0.0016264764,0.0,0.0
-0.53048676,0.0016264764,0.0016264764,0.0,0.0,-0.52818215,0.00115230435,0.00115230435,0.0,0.0
-0.52818215,0.00115230435,0.00115230435,1.0,1.0,-0.52484316,0.0016694914,0.0016694914,0.0,0.0
-0.52484316,0.0016694914,0.0016694914,0.5,0.5,-0.5214948,0.0016741578,0.0016741578,0.0,0.0
-0.5214948,0.0016741578,0.0016741578,0.0,0.0,-0.5191623,0.001166268,0.001166268,0.0,0.0
-0.5191623,0.001166268,0.001166268,0.5,0.5,-0.51686305,0.0011496317,0.0011496317,0.0,0.0
-0.51686305,0.0011496317,0.0011496317,1.0,1.0,-0.5136143,0.0016243744,0.0016243744,0.0,0.0
-0.5136143,0.0016243744,0.0016243744,1.0,1.0,-0.5094404,0.00208693815,0.00208693815,0.0,0.0
-0.5094404,0.00208693815,0.00208693815,0.5,0.5,-0.5053727,0.0020338602,0.0020338602,0.0,0.0
-0.5053727,0.0020338602,0.0020338602,0.5,0.5,-0.5014416,0.0019655465,0.0019655465,0.0,0.0
-0.5014416,0.0019655465,0.0019655465,0.0,0.0,-0.49867657,0.0013825182,0.0013825182,0.0,0.0
-0.49867657,0.0013825182,0.0013825182,0.5,0.5,-0.49609825,0.001289147,0.001289147,0.0,0.0
-0.49609825,0.001289147,0.001289147,0.5,0.5,-0.493726,0.001186137,0.001186137,0.0,0.0
-0.493726,0.001186137,0.001186137,0.0,0.0,-0.49257746,0.0005742639,0.0005742639,0.0,0.0
-0.49257746,0.0005742639,0.0005742639,0.0,0.0,-0.49266127,-4.1898185e-05,-4.1898185e-05,0.0,0.0
-0.49266127,-4.1898185e-05,-4.1898185e-05,0.5,0.5,-0.49297675,-0.00015774739,-0.00015774739,0.0,0.0
-0.49297675,-0.00015774739,-0.00015774739,1.0,1.0,-0.49252158,0.000227581475,0.000227581475,0.0,0.0
-0.49252158,0.000227581475,0.000227581475,0.0,0.0,-0.49329916,-0.000388789225,-0.000388789225,0.0,0.0
-0.49329916,-0.000388789225,-0.000388789225,1.0,1.0,-0.4933037,-2.25634085e-06,-2.25634085e-06,0.0,0.0
-0.4933037,-2.25634085e-06,-2.25634085e-06,0.5,0.5,-0.4935351,-0.000115706615,-0.000115706615,0.0,0.0
-0.4935351,-0.000115706615,-0.000115706615,0.5,0.5,-0.49399167,-0.00022829265,-0.00022829265,0.0,0.0
-0.49399167,-0.00022829265,-0.00022829265,0.5,0.5,-0.49467003,-0.000339173335,-0.000339173335,0.0,0.0
-0.49467003,-0.000339173335,-0.000339173335,0.5,0.5,-0.49556506,-0.00044752,-0.00044752,0.0,0.0
-0.49556506,-0.00044752,-0.00044752,1.0,1.0,-0.4956701,-5.252254e-05,-5.252254e-05,0.0,0.0
-0.4956701,-5.252254e-05,-5.252254e-05,1.0,1.0,-0.4949844,0.00034286745,0.00034286745,0.0,0.0
-0.4949844,0.00034286745,0.00034286745,1.0,1.0,-0.493513,0.0007356952,0.0007356952,0.0,0.0
-0.493513,0.0007356952,0.0007356952,0.0,0.0,-0.49326694,0.0001230266,0.0001230266,0.0,0.0
-0.49326694,0.0001230266,0.0001230266,1.0,1.0,-0.49224806,0.0005094391,0.0005094391,0.0,0.0
-0.49224806,0.0005094391,0.0005094391,0.5,0.5,-0.49146396,0.000392047135,0.000392047135,0.0,0.0
-0.49146396,0.000392047135,0.000392047135,0.0,0.0,-0.4919205,-0.00022827185,-0.00022827185,0.0,0.0
-0.4919205,-0.00022827185,-0.00022827185,1.0,1.0,-0.49161428,0.000153113375,0.000153113375,0.0,0.0
-0.49161428,0.000153113375,0.000153113375,1.0,1.0,-0.49054757,0.00053335545,0.00053335545,0.0,0.0
-0.49054757,0.00053335545,0.00053335545,0.0,0.0,-0.49072832,-9.0383585e-05,-9.0383585e-05,0.0,0.0
-0.49072832,-9.0383585e-05,-9.0383585e-05,0.0,0.0,-0.49215522,-0.0007134481,-0.0007134481,0.0,0.0
-0.49215522,-0.0007134481,-0.0007134481,0.5,0.5,-0.4938176,-0.0008311866,-0.0008311866,0.0,0.0
-0.4938176,-0.0008311866,-0.0008311866,1.0,1.0,-0.49470302,-0.00044271745,-0.00044271745,0.0,0.0
-0.49470302,-0.00044271745,-0.00044271745,0.5,0.5,-0.4958049,-0.0005509408,-0.0005509408,0.0,0.0
-0.4958049,-0.0005509408,-0.0005509408,1.0,1.0,-0.496115,-0.00015504705,-0.00015504705,0.0,0.0
-0.496115,-0.00015504705,-0.00015504705,0.5,0.5,-0.496631,-0.000257994425,-0.000257994425,0.0,0.0
-0.496631,-0.000257994425,-0.000257994425,0.5,0.5,-0.49734902,-0.0003590133,-0.0003590133,0.0,0.0
-0.49734902,-0.0003590133,-0.0003590133,1.0,1.0,-0.49726373,4.265186e-05,4.265186e-05,0.0,0.0
-0.49726373,4.265186e-05,4.265186e-05,0.5,0.5,-0.49737573,-5.6001878e-05,-5.6001878e-05,0.0,0.0
-0.49737573,-5.6001878e-05,-5.6001878e-05,0.0,0.0,-0.4986842,-0.0006542369,-0.0006542369,0.0,0.0
-0.4986842,-0.0006542369,-0.0006542369,0.0,0.0,-0.50117934,-0.0012475796,-0.0012475796,0.0,0.0
-0.50117934,-0.0012475796,-0.0012475796,0.5,0.5,-0.50384253,-0.00133158905,-0.00133158905,0.0,0.0
-0.50384253,-0.00133158905,-0.00133158905,0.5,0.5,-0.5066538,-0.0014056315,-0.0014056315,0.0,0.0
-0.5066538,-0.0014056315,-0.0014056315,0.0,0.0,-0.5105921,-0.001969148,-0.001969148,0.0,0.0
-0.5105921,-0.001969148,-0.001969148,0.5,0.5,-0.51462793,-0.0020179105,-0.0020179105,0.0,0.0
-0.51462793,-0.0020179105,-0.0020179105,0.0,0.0,-0.519731,-0.00255154725,-0.00255154725,0.0,0.0
-0.519731,-0.00255154725,-0.00255154725,1.0,1.0,-0.52386314,-0.002066051,-0.002066051,0.0,0.0
-0.52386314,-0.002066051,-0.002066051,1.0,1.0,-0.5269932,-0.00156505965,-0.00156505965,0.0,0.0
-0.5269932,-0.00156505965,-0.00156505965,0.5,0.5,-0.5300979,-0.0015523307,-0.0015523307,0.0,0.0
-0.5300979,-0.0015523307,-0.0015523307,0.0,0.0,-0.5341538,-0.0020279605,-0.0020279605,0.0,0.0
-0.5341538,-0.0020279605,-0.0020279605,0.0,0.0,-0.53913057,-0.00248838565,-0.00248838565,0.0,0.0
-0.53913057,-0.00248838565,-0.00248838565,1.0,1.0,-0.5429909,-0.0019301625,-0.0019301625,0.0,0.0
-0.5429909,-0.0019301625,-0.0019301625,1.0,1.0,-0.54570585,-0.001357483,-0.001357483,0.0,0.0
-0.54570585,-0.001357483,-0.001357483,0.0,0.0,-0.5492552,-0.00177464215,-0.00177464215,0.0,0.0
-0.5492552,-0.00177464215,-0.00177464215,1.0,1.0,-0.5516122,-0.0011785256,-0.0011785256,0.0,0.0
-0.5516122,-0.0011785256,-0.0011785256,0.5,0.5,-0.5537594,-0.00107359885,-0.00107359885,0.0,0.0
-0.5537594,-0.00107359885,-0.00107359885,0.0,0.0,-0.55668074,-0.0014606507,-0.0014606507,0.0,0.0
-0.55668074,-0.0014606507,-0.0014606507,1.0,1.0,-0.5583543,-0.000836797,-0.000836797,0.0,0.0
-0.5583543,-0.000836797,-0.000836797,1.0,1.0,-0.55876774,-0.000206699785,-0.000206699785,0.0,0.0
-0.55876774,-0.000206699785,-0.000206699785,0.0,0.0,-0.5599178,-0.00057506085,-0.00057506085,0.0,0.0
-0.5599178,-0.00057506085,-0.00057506085,1.0,1.0,-0.5597961,6.0866292e-05,6.0866292e-05,0.0,0.0
-0.5597961,6.0866292e-05,6.0866292e-05,1.0,1.0,-0.55840343,0.00069633965,0.00069633965,0.0,0.0
-0.55840343,0.00069633965,0.00069633965,0.5,0.5,-0.5567502,0.00082662,0.00082662,0.0,0.0
-0.5567502,0.00082662,0.00082662,0.0,0.0,-0.5558487,0.0004507329,0.0004507329,0.0,0.0
-0.5558487,0.0004507329,0.0004507329,0.0,0.0,-0.5557057,7.148159e-05,7.148159e-05,0.0,0.0
-0.5557057,7.148159e-05,7.148159e-05,0.5,0.5,-0.55532235,0.00019169665,0.00019169665,0.0,0.0
-0.55532235,0.00019169665,0.00019169665,1.0,1.0,-0.5537014,0.00081048055,0.00081048055,0.0,0.0
-0.5537014,0.00081048055,0.00081048055,0.5,0.5,-0.55185497,0.00092321205,0.00092321205,0.0,0.0
-0.55185497,0.00092321205,0.00092321205,1.0,1.0,-0.5487969,0.00152904585,0.00152904585,0.0,0.0
-0.5487969,0.00152904585,0.00152904585,0.5,0.5,-0.54555,0.0016234488,0.0016234488,0.0,0.0
-0.54555,0.0016234488,0.0016234488,1.0,1.0,-0.5411386,0.0022057065,0.0022057065,0.0,0.0
-0.5411386,0.0022057065,0.0022057065,0.5,0.5,-0.53659564,0.0022714501,0.0022714501,0.0,0.0
-0.53659564,0.0022714501,0.0022714501,1.0,1.0,-0.5309553,0.0028201763,0.0028201763,0.0,0.0
-0.5309553,0.0028201763,0.0028201763,0.0,0.0,-0.5262598,0.002347761,0.002347761,0.0,0.0
-0.5262598,0.002347761,0.002347761,0.5,0.5,-0.52154434,0.0023577397,0.0023577397,0.0,0.0
-0.52154434,0.0023577397,0.0023577397,1.0,1.0,-0.5158442,0.0028500355,0.0028500355,0.0,0.0
-0.5158442,0.0028500355,0.0028500355,0.5,0.5,-0.51020235,0.0028209585,0.0028209585,0.0,0.0
-0.51020235,0.0028209585,0.0028209585,0.0,0.0,-0.50566083,0.0022707355,0.0022707355,0.0,0.0
-0.50566083,0.0022707355,0.0022707355,1.0,1.0,-0.50025386,0.0027035007,0.0027035007,0.0,0.0
-0.50025386,0.0027035007,0.0027035007,1.0,1.0,-0.4940218,0.00311602885,0.00311602885,0.0,0.0
-0.4940218,0.00311602885,0.00311602885,0.5,0.5,-0.48801127,0.0030052605,0.0030052605,0.0,0.0
-0.48801127,0.0030052605,0.0030052605,0.5,0.5,-0.48226714,0.00287206075,0.00287206075,0.0,0.0
-0.48226714,0.00287206075,0.00287206075,1.0,1.0,-0.47583222,0.003217464,0.003217464,0.0,0.0
-0.47583222,0.003217464,0.003217464,0.0,0.0,-0.47075433,0.002538952,0.002538952,0.0,0.0
-0.47075433,0.002538952,0.002538952,0.0,0.0,-0.4670711,0.00184161425,0.00184161425,0.0,0.0
-0.4670711,0.00184161425,0.00184161425,1.0,1.0,-0.4628098,0.00213065,0.00213065,0.0,0.0
-0.4628098,0.00213065,0.00213065,0.0,0.0,-0.4600019,0.00140395285,0.00140395285,0.0,0.0
-0.4600019,0.00140395285,0.00140395285,0.5,0.5,-0.45766807,0.00116690875,0.00116690875,0.0,0.0
-0.45766807,0.00116690875,0.00116690875,0.5,0.5,-0.4558255,0.0009212775,0.0009212775,0.0,0.0
-0.4558255,0.0009212775,0.0009212775,0.0,0.0,-0.45548776,0.00016887521,0.00016887521,0.0,0.0
-0.45548776,0.00016887521,0.00016887521,0.5,0.5,-0.4556573,-8.476744e-05,-8.476744e-05,0.0,0.0
-0.4556573,-8.476744e-05,-8.476744e-05,0.5,0.5,-0.45633286,-0.000337787525,-0.000337787525,0.0,0.0
-0.45633286,-0.000337787525,-0.000337787525,0.0,0.0,-0.45850953,-0.0010883261,-0.0010883261,0.0,0.0
-0.45850953,-0.0010883261,-0.0010883261,0.0,0.0,-0.46217126,-0.0018308626,-0.0018308626,0.0,0.0
-0.46217126,-0.0018308626,-0.0018308626,0.5,0.5,-0.46629107,-0.00205991415,-0.00205991415,0.0,0.0
-0.46629107,-0.00205991415,-0.00205991415,1.0,1.0,-0.4698386,-0.001773761,-0.001773761,0.0,0.0
-0.4698386,-0.001773761,-0.001773761,0.0,0.0,-0.4747876,-0.002474489,-0.002474489,0.0,0.0
-0.4747876,-0.002474489,-0.002474489,0.0,0.0,-0.48110133,-0.00315687735,-0.00315687735,0.0,0.0
-0.48110133,-0.00315687735,-0.00315687735,0.5,0.5,-0.48773295,-0.0033158113,-0.0033158113,0.0,0.0
-0.48773295,-0.0033158113,-0.0033158113,0.0,0.0,-0.49563307,-0.0039500485,-0.0039500485,0.0,0.0
-0.49563307,-0.0039500485,-0.0039500485,0.5,0.5,-0.50374264,-0.0040547975,-0.0040547975,0.0,0.0
-0.50374264,-0.0040547975,-0.0040547975,0.0,0.0,-0.5130011,-0.004629214,-0.004629214,0.0,0.0
-0.5130011,-0.004629214,-0.004629214,0.5,0.5,-0.522339,-0.00466894825,-0.00466894825,0.0,0.0
-0.522339,-0.00466894825,-0.00466894825,1.0,1.0,-0.5306863,-0.00417367275,-0.00417367275,0.0,0.0
-0.5306863,-0.00417367275,-0.00417367275,1.0,1.0,-0.5379805,-0.0036470965,-0.0036470965,0.0,0.0
-0.5379805,-0.0036470965,-0.0036470965,0.5,0.5,-0.54516685,-0.00359318175,-0.00359318175,0.0,0.0
-0.54516685,-0.00359318175,-0.00359318175,0.0,0.0,-0.5531916,-0.004012358,-0.004012358,0.0,0.0
-0.5531916,-0.004012358,-0.004012358,0.0,0.0,-0.5619947,-0.00440153,-0.00440153,0.0,0.0
-0.5619947,-0.00440153,-0.00440153,0.0,0.0,-0.5715104,-0.004757864,-0.004757864,0.0,0.0
-0.5715104,-0.004757864,-0.004757864,0.5,0.5,-0.58066803,-0.0045788135,-0.0045788135,0.0,0.0
-0.58066803,-0.0045788135,-0.0045788135,1.0,1.0,-0.5883997,-0.00386584785,-0.00386584785,0.0,0.0
-0.5883997,-0.00386584785,-0.00386584785,0.5,0.5,-0.59564847,-0.0036243722,-0.0036243722,0.0,0.0
-0.59564847,-0.0036243722,-0.0036243722,0.0,0.0,-0.603361,-0.0038562848,-0.0038562848,0.0,0.0
-0.603361,-0.0038562848,-0.0038562848,1.0,1.0,-0.60948104,-0.0030600225,-0.0030600225,0.0,0.0
-0.60948104,-0.0030600225,-0.0030600225,0.0,0.0,-0.6159641,-0.0032415155,-0.0032415155,0.0,0.0
-0.6159641,-0.0032415155,-0.0032415155,0.5,0.5,-0.6217632,-0.002899561,-0.002899561,0.0,0.0
-0.6217632,-0.002899561,-0.002899561,1.0,1.0,-0.6258367,-0.00203674215,-0.00203674215,0.0,0.0
-0.6258367,-0.00203674215,-0.00203674215,0.0,0.0,-0.6301554,-0.002159333,-0.002159333,0.0,0.0
-0.6301554,-0.002159333,-0.002159333,0.5,0.5,-0.6336884,-0.0017665167,-0.0017665167,0.0,0.0
-0.6336884,-0.0017665167,-0.0017665167,0.0,0.0,-0.6374107,-0.0018611449,-0.0018611449,0.0,0.0
-0.6374107,-0.0018611449,-0.0018611449,0.0,0.0,-0.64129585,-0.0019425945,-0.0019425945,0.0,0.0
-0.64129585,-0.0019425945,-0.0019425945,0.5,0.5,-0.64431655,-0.00151034455,-0.00151034455,0.0,0.0
-0.64431655,-0.00151034455,-0.00151034455,0.0,0.0,-0.6474515,-0.0015674835,-0.0015674835,0.0,0.0
-0.6474515,-0.0015674835,-0.0015674835,0.5,0.5,-0.6496788,-0.0011136489,-0.0011136489,0.0,0.0
-0.6496788,-0.0011136489,-0.0011136489,1.0,1.0,-0.6499829,-0.000152041815,-0.000152041815,0.0,0.0
-0.6499829,-0.000152041815,-0.000152041815,0.0,0.0,-0.65036166,-0.0001893753,-0.0001893753,0.0,0.0
-0.65036166,-0.0001893753,-0.0001893753,0.5,0.5,-0.64981246,0.00027461035,0.00027461035,0.0,0.0
-0.64981246,0.00027461035,0.00027461035,0.5,0.5,-0.6483391,0.00073668295,0.00073668295,0.0,0.0
-0.6483391,0.00073668295,0.00073668295,0.5,0.5,-0.64595187,0.00119361725,0.00119361725,0.0,0.0
-0.64595187,0.00119361725,0.00119361725,1.0,1.0,-0.6416674,0.0021422075,0.0021422075,0.0,0.0
-0.6416674,0.0021422075,0.0021422075,0.5,0.5,-0.6365159,0.00257576465,0.00257576465,0.0,0.0
-0.6365159,0.00257576465,0.00257576465,0.0,0.0,-0.6315336,0.0024911517,0.0024911517,0.0,0.0
-0.6315336,0.0024911517,0.0024911517,1.0,1.0,-0.62475586,0.0033888712,0.0033888712,0.0,0.0
-0.62475586,0.0033888712,0.0033888712,0.5,0.5,-0.617231,0.0037624145,0.0037624145,0.0,0.0
-0.617231,0.0037624145,0.0037624145,0.5,0.5,-0.60901314,0.004108936,0.004108936,0.0,0.0
-0.60901314,0.004108936,0.004108936,1.0,1.0,-0.5991617,0.0049257465,0.0049257465,0.0,0.0
-0.5991617,0.0049257465,0.0049257465,0.0,0.0,-0.58974826,0.0047066865,0.0047066865,0.0,0.0
-0.58974826,0.0047066865,0.0047066865,1.0,1.0,-0.57884204,0.0054531225,0.0054531225,0.0,0.0
-0.57884204,0.0054531225,0.0054531225,0.0,0.0,-0.56852335,0.0051593375,0.0051593375,0.0,0.0
-0.56852335,0.0051593375,0.0051593375,1.0,1.0,-0.5568688,0.005827295,0.005827295,0.0,0.0
-0.5568688,0.005827295,0.005827295,0.5,0.5,-0.5449651,0.0059518505,0.0059518505,0.0,0.0
-0.5449651,0.0059518505,0.0059518505,0.0,0.0,-0.5339012,0.005531919,0.005531919,0.0,0.0
-0.5339012,0.005531919,0.005531919,1.0,1.0,-0.52176017,0.0060705475,0.0060705475,0.0,0.0
-0.52176017,0.0060705475,0.0060705475,0.0,0.0,-0.5106328,0.0055636525,0.0055636525,0.0,0.0
-0.5106328,0.0055636525,0.0055636525,1.0,1.0,-0.49860275,0.006015043,0.006015043,0.0,0.0
-0.49860275,0.006015043,0.006015043,1.0,1.0,-0.48575997,0.006421395,0.006421395,0.0,0.0
-0.48575997,0.006421395,0.006421395,1.0,1.0,-0.47220036,0.0067798045,0.0067798045,0.0,0.0
-0.47220036,0.0067798045,0.0067798045,1.0,1.0,-0.4580247,0.007087823,0.007087823,0.0,0.0
-0.4580247,0.007087823,0.007087823,1.0,1.0,-0.4433377,0.007343503,0.007343503,0.0,0.0
-0.4433377,0.007343503,0.007343503,1.0,1.0,-0.42824686,0.007545424,0.007545424,0.0,0.0
-0.42824686,0.007545424,0.007545424,0.5,0.5,-0.41386142,0.007192711,0.007192711,0.0,0.0
-0.41386142,0.007192711,0.007192711,1.0,1.0,-0.39928424,0.007288589,0.007288589,0.0,0.0
-0.39928424,0.007288589,0.007288589,0.5,0.5,-0.38561797,0.006833141,0.006833141,0.0,0.0
-0.38561797,0.006833141,0.006833141,0.0,0.0,-0.37395725,0.005830364,0.005830364,0.0,0.0
-0.37395725,0.005830364,0.005830364,0.0,0.0,-0.3643815,0.004787868,0.004787868,0.0,0.0
-0.3643815,0.004787868,0.004787868,0.5,0.5,-0.355955,0.004213249,0.004213249,0.0,0.0
-0.355955,0.004213249,0.004213249,0.0,0.0,-0.3497335,0.003110754,0.003110754,0.0,0.0
-0.3497335,0.003110754,0.003110754,0.0,0.0,-0.34575766,0.00198792365,0.00198792365,0.0,0.0
-0.34575766,0.00198792365,0.00198792365,0.0,0.0,-0.34405324,0.0008522109,0.0008522109,0.0,0.0
-0.34405324,0.0008522109,0.0008522109,0.0,0.0,-0.34463122,-0.0002889968,-0.0002889968,0.0,0.0
-0.34463122,-0.0002889968,-0.0002889968,1.0,1.0,-0.34548792,-0.00042834293,-0.00042834293,0.0,0.0
-0.34548792,-0.00042834293,-0.00042834293,1.0,1.0,-0.34661776,-0.0005649264,-0.0005649264,0.0,1.0
-0.52935183,0.0,0.0,1.0,1.0,-0.5283087,0.00052157285,0.00052157285,1.0,0.0
-0.5283087,0.00052157285,0.00052157285,0.5,0.5,-0.5272302,0.00053923445,0.00053923445,0.0,0.0
-0.5272302,0.00053923445,0.00053923445,1.0,1.0,-0.5251245,0.001052852,0.001052852,0.0,0.0
-0.5251245,0.001052852,0.001052852,1.0,1.0,-0.52200735,0.0015585735,0.0015585735,0.0,0.0
-0.52200735,0.0015585735,0.0015585735,0.0,0.0,-0.51990217,0.0010526057,0.0010526057,0.0,0.0
-0.51990217,0.0010526057,0.0010526057,0.5,0.5,-0.51782465,0.00103874365,0.00103874365,0.0,0.0
-0.51782465,0.00103874365,0.00103874365,0.5,0.5,-0.51579046,0.0010170918,0.0010170918,0.0,0.0
-0.51579046,0.0010170918,0.0010170918,0.0,0.0,-0.51481485,0.00048781332,0.00048781332,0.0,0.0
-0.51481485,0.00048781332,0.00048781332,0.5,0.5,-0.5139051,0.000454877415,0.000454877415,0.0,0.0
-0.5139051,0.000454877415,0.000454877415,0.0,0.0,-0.514068,-8.146878e-05,-8.146878e-05,0.0,0.0
-0.514068,-8.146878e-05,-8.146878e-05,1.0,1.0,-0.51330245,0.0003827958,0.0003827958,0.0,0.0
-0.51330245,0.0003827958,0.0003827958,0.0,0.0,-0.51361406,-0.0001558093,-0.0001558093,0.0,0.0
-0.51361406,-0.0001558093,-0.0001558093,0.0,0.0,-0.5150006,-0.00069324635,-0.00069324635,0.0,0.0
-0.5150006,-0.00069324635,-0.00069324635,0.0,0.0,-0.5174515,-0.00122548615,-0.00122548615,0.0,0.0
-0.5174515,-0.00122548615,-0.00122548615,1.0,1.0,-0.5189486,-0.00074853705,-0.00074853705,0.0,0.0
-0.5189486,-0.00074853705,-0.00074853705,1.0,1.0,-0.5194805,-0.00026597465,-0.00026597465,0.0,0.0
-0.5194805,-0.00026597465,-0.00026597465,0.0,0.0,-0.52104336,-0.0007814176,-0.0007814176,0.0,0.0
-0.52104336,-0.0007814176,-0.0007814176,0.0,0.0,-0.5236254,-0.0012910003,-0.0012910003,0.0,0.0
-0.5236254,-0.0012910003,-0.0012910003,0.5,0.5,-0.5262072,-0.0012909004,-0.0012909004,0.0,0.0
-0.5262072,-0.0012909004,-0.0012909004,1.0,1.0,-0.52776945,-0.00078111905,-0.00078111905,0.0,0.0
-0.52776945,-0.00078111905,-0.00078111905,0.5,0.5,-0.5293004,-0.0007654795,-0.0007654795,0.0,0.0
-0.5293004,-0.0007654795,-0.0007654795,0.5,0.5,-0.5307886,-0.00074409955,-0.00074409955,0.0,0.0
-0.5307886,-0.00074409955,-0.00074409955,0.0,0.0,-0.53322285,-0.0012171399,-0.0012171399,0.0,0.0
-0.53322285,-0.0012171399,-0.0012171399,1.0,1.0,-0.53458494,-0.00068105455,-0.00068105455,0.0,0.0
-0.53458494,-0.00068105455,-0.00068105455,0.0,0.0,-0.5368647,-0.00113986375,-0.00113986375,0.0,0.0
-0.5368647,-0.00113986375,-0.00113986375,0.0,0.0,-0.54004496,-0.0015901297,-0.0015901297,0.0,0.0
-0.54004496,-0.0015901297,-0.0015901297,1.0,1.0,-0.5421019,-0.0010284815,-0.0010284815,0.0,0.0
-0.5421019,-0.0010284815,-0.0010284815,0.0,0.0,-0.54502016,-0.00145913045,-0.00145913045,0.0,0.0
-0.54502016,-0.00145913045,-0.00145913045,1.0,1.0,-0.5467779,-0.0008788554,-0.0008788554,0.0,0.0
-0.5467779,-0.0008788554,-0.0008788554,1.0,1.0,-0.5473619,-0.000292003765,-0.000292003765,0.0,0.0
-0.5473619,-0.000292003765,-0.000292003765,0.0,0.0,-0.5487678,-0.0007029675,-0.0007029675,0.0,0.0
-0.5487678,-0.0007029675,-0.0007029675,0.5,0.5,-0.5499852,-0.0006086732,-0.0006086732,0.0,0.0
-0.5499852,-0.0006086732,-0.0006086732,0.0,0.0,-0.5520048,-0.0010098275,-0.0010098275,0.0,0.0
-0.5520048,-0.0010098275,-0.0010098275,0.0,0.0,-0.5548117,-0.0014034336,-0.0014034336,0.0,0.0
-0.5548117,-0.0014034336,-0.0014034336,1.0,1.0,-0.5563848,-0.00078655615,-0.00078655615,0.0,0.0
-0.5563848,-0.00078655615,-0.00078655615,0.5,0.5,-0.55771244,-0.00066380665,-0.00066380665,0.0,0.0
-0.55771244,-0.00066380665,-0.00066380665,0.5,0.5,-0.55878466,-0.00053610365,-0.00053610365,0.0,0.0
-0.55878466,-0.00053610365,-0.00053610365,0.5,0.5,-0.55959344,-0.000404401565,-0.000404401565,0.0,0.0
-0.55959344,-0.000404401565,-0.000404401565,0.0,0.0,-0.5611328,-0.00076968375,-0.00076968375,0.0,0.0
-0.5611328,-0.00076968375,-0.00076968375,0.5,0.5,-0.5623913,-0.0006292284,-0.0006292284,0.0,0.0
-0.5623913,-0.0006292284,-0.0006292284,0.0,0.0,-0.5643594,-0.0009840847,-0.0009840847,0.0,0.0
-0.5643594,-0.0009840847,-0.0009840847,1.0,1.0,-0.56502265,-0.000331612915,-0.000331612915,0.0,0.0
-0.56502265,-0.000331612915,-0.000331612915,0.5,0.5,-0.565376,-0.000176672865,-0.000176672865,0.0,0.0
